client_id,age,job,marital,education,credit_default,housing,loan,contact,month,day,duration,campaign,pdays,previous,poutcome,emp_var_rate,cons_price_idx,cons_conf_idx,euribor3m,nr_employed,y
227,43,unknown,married,basic.4y,unknown,yes,no,telephone,may,23,118,2,198,968,failure,-2,93,-46,2,5254,no
228,35,admin.,unknown,basic.4y,unknown,no,no,telephone,may,19,787,6,701,459,success,-1,92,-33,0,5719,no
229,80,unknown,unknown,unknown,yes,yes,no,telephone,sep,29,640,4,383,701,nonexistent,1,92,-44,0,5237,no
230,73,unemployed,married,basic.4y,yes,yes,no,telephone,sep,22,664,6,398,257,failure,-3,93,-41,1,5150,no
231,30,admin.,single,basic.9y,yes,yes,yes,cellular,may,19,515,8,473,126,nonexistent,0,94,-49,2,5872,yes
232,27,admin.,unknown,basic.9y,no,yes,unknown,cellular,sep,7,566,2,488,235,failure,-2,94,-45,0,5566,no
233,84,unemployed,unknown,unknown,unknown,no,no,cellular,mar,25,752,9,317,500,success,1,92,-46,3,5137,no
234,31,unknown,unknown,basic.9y,no,unknown,yes,cellular,may,2,918,3,158,618,nonexistent,2,93,-43,2,5411,no
235,50,unemployed,unknown,basic.9y,unknown,yes,no,telephone,sep,28,29,2,202,295,nonexistent,2,92,-38,2,5128,no
236,86,unemployed,married,unknown,yes,unknown,yes,telephone,sep,16,754,6,541,189,nonexistent,-1,92,-34,3,5351,yes
237,83,blue-collar,married,basic.9y,yes,no,no,telephone,sep,16,310,3,766,426,success,-2,93,-44,3,5809,yes
238,40,unemployed,single,basic.4y,yes,unknown,yes,cellular,may,14,555,1,899,806,nonexistent,0,94,-36,4,5873,yes
239,81,unemployed,single,basic.9y,unknown,no,no,telephone,mar,2,662,5,812,409,nonexistent,-1,93,-41,0,5343,no
240,86,unemployed,single,basic.4y,no,yes,unknown,telephone,mar,16,28,5,878,189,nonexistent,0,92,-50,3,5408,no
241,80,unknown,single,basic.4y,no,unknown,unknown,telephone,mar,20,427,5,726,8,nonexistent,0,92,-33,2,5990,no
242,58,admin.,unknown,unknown,unknown,no,no,cellular,sep,16,40,3,442,335,success,0,92,-45,2,5384,no
243,88,unknown,unknown,basic.4y,no,yes,yes,cellular,mar,23,279,4,588,371,nonexistent,1,93,-34,1,5966,no
244,25,admin.,unknown,basic.4y,yes,yes,yes,telephone,mar,25,267,6,698,706,success,-1,94,-48,4,5670,yes
245,42,unknown,married,basic.4y,yes,yes,no,cellular,sep,3,277,2,359,982,failure,2,93,-44,0,5690,no
246,68,unknown,married,unknown,no,unknown,yes,telephone,mar,29,922,5,665,736,failure,1,94,-46,0,5149,yes
247,46,unemployed,single,basic.9y,unknown,no,no,telephone,may,30,593,5,761,702,nonexistent,0,92,-50,1,5848,yes
248,43,blue-collar,married,basic.9y,unknown,yes,yes,cellular,mar,24,224,1,283,832,nonexistent,2,94,-45,2,5082,yes
249,57,admin.,married,basic.4y,unknown,unknown,yes,cellular,sep,9,395,9,453,842,nonexistent,-3,94,-37,3,5883,no
250,32,blue-collar,single,basic.4y,yes,yes,no,telephone,sep,17,473,4,676,52,failure,-2,93,-42,3,5407,no
251,61,blue-collar,single,basic.4y,unknown,no,no,cellular,sep,22,755,9,148,836,failure,0,93,-35,0,5152,no
252,61,blue-collar,married,basic.9y,no,yes,unknown,cellular,may,17,640,5,188,150,success,1,94,-44,4,5317,no
253,45,blue-collar,married,basic.4y,yes,unknown,unknown,cellular,mar,9,803,4,295,863,success,-2,93,-44,3,5906,no
254,92,unknown,unknown,basic.9y,unknown,yes,yes,telephone,mar,18,697,8,119,194,failure,-3,93,-45,2,5475,yes
255,75,unemployed,married,unknown,yes,yes,yes,telephone,mar,5,927,1,19,131,failure,-3,92,-32,1,5531,yes
256,33,admin.,unknown,basic.9y,no,unknown,yes,cellular,mar,22,628,7,705,687,failure,-2,94,-31,2,5266,yes
257,59,unknown,unknown,basic.9y,unknown,no,no,telephone,may,21,391,4,450,380,failure,-2,93,-42,3,5637,no
258,78,admin.,married,basic.4y,no,yes,yes,cellular,may,26,243,9,873,339,failure,-1,93,-49,0,5548,no
259,33,unknown,married,basic.9y,yes,unknown,no,cellular,may,20,427,3,882,875,failure,1,93,-32,4,5840,yes
260,35,unemployed,single,basic.4y,no,yes,yes,telephone,sep,4,863,8,764,841,success,-1,93,-33,0,5776,yes
261,29,admin.,single,basic.4y,yes,yes,no,cellular,may,3,300,1,878,481,failure,-3,93,-34,4,5419,yes
262,50,blue-collar,married,unknown,yes,no,yes,cellular,mar,3,248,3,865,41,failure,-1,94,-48,2,5065,no
263,50,blue-collar,married,basic.4y,unknown,no,unknown,cellular,may,22,827,2,171,381,nonexistent,-3,92,-45,0,5246,yes
264,58,blue-collar,unknown,basic.9y,unknown,unknown,unknown,telephone,may,15,989,7,211,16,failure,-1,93,-47,4,5432,no
265,20,admin.,married,basic.9y,no,no,unknown,telephone,may,12,61,6,882,36,failure,2,94,-50,2,5972,yes
266,73,blue-collar,married,basic.4y,yes,no,no,cellular,may,13,140,5,213,613,success,1,93,-33,2,5994,yes
267,79,blue-collar,unknown,unknown,no,yes,unknown,telephone,sep,6,664,8,731,210,nonexistent,2,93,-31,3,5463,no
268,48,unknown,single,basic.9y,no,unknown,no,telephone,mar,15,555,8,235,97,nonexistent,2,94,-40,2,5599,no
269,39,admin.,married,basic.9y,yes,yes,no,cellular,mar,22,570,7,151,879,nonexistent,-1,93,-34,3,5186,no
270,40,unemployed,married,basic.9y,unknown,unknown,no,cellular,sep,3,667,8,809,343,success,-2,92,-46,0,5449,yes
271,24,unemployed,unknown,basic.4y,yes,yes,unknown,cellular,may,4,604,4,956,536,failure,0,93,-50,4,5638,yes
272,61,unemployed,single,basic.9y,yes,yes,yes,cellular,may,11,963,4,691,312,success,-3,94,-46,1,5218,no
273,91,blue-collar,unknown,unknown,no,no,yes,cellular,may,21,763,3,608,867,nonexistent,-2,93,-32,0,5785,no
274,64,blue-collar,unknown,basic.4y,no,unknown,unknown,cellular,mar,21,52,9,336,661,success,2,93,-48,3,5603,no
275,23,unemployed,unknown,basic.9y,unknown,unknown,unknown,cellular,mar,14,308,6,638,949,failure,2,93,-40,1,5011,yes
276,18,blue-collar,unknown,basic.4y,no,unknown,unknown,telephone,mar,4,802,8,489,963,failure,1,93,-41,0,5177,yes
277,33,unknown,married,basic.4y,no,yes,unknown,telephone,mar,30,730,6,169,410,nonexistent,1,94,-31,3,5176,yes
278,86,unemployed,unknown,unknown,no,no,yes,telephone,sep,19,315,2,266,868,success,-1,93,-43,4,5641,no
279,66,blue-collar,unknown,unknown,yes,no,no,telephone,mar,3,658,5,214,826,nonexistent,1,93,-37,2,5833,no
280,26,admin.,single,basic.4y,unknown,unknown,yes,cellular,sep,22,92,8,870,568,failure,2,93,-47,3,5339,yes
281,76,unknown,unknown,basic.9y,no,no,no,cellular,may,9,339,1,86,176,failure,2,93,-48,1,5039,yes
282,71,admin.,married,basic.9y,unknown,yes,yes,cellular,sep,24,494,6,218,774,failure,-2,92,-39,4,5422,no
283,32,unemployed,married,basic.4y,unknown,unknown,unknown,telephone,may,26,139,4,916,315,nonexistent,-3,94,-36,4,5936,no
284,55,unemployed,married,basic.4y,yes,no,no,telephone,sep,12,398,6,319,167,failure,2,94,-38,1,5479,yes
285,78,blue-collar,married,unknown,yes,unknown,no,cellular,may,26,930,2,318,210,nonexistent,-2,94,-31,1,5177,yes
286,47,blue-collar,single,basic.4y,yes,yes,yes,telephone,may,2,477,2,538,840,failure,2,93,-35,0,5250,no
287,82,unknown,single,unknown,yes,unknown,yes,cellular,sep,20,441,7,601,450,nonexistent,-3,92,-48,3,5168,yes
288,38,unemployed,single,basic.4y,no,yes,no,cellular,sep,2,582,4,36,359,nonexistent,2,94,-42,2,5767,no
289,77,admin.,married,basic.4y,yes,no,yes,telephone,sep,25,76,7,514,101,failure,-3,93,-41,3,5236,no
290,36,unknown,unknown,unknown,yes,no,yes,cellular,sep,30,430,6,480,131,nonexistent,-3,92,-32,2,5190,yes
291,34,admin.,unknown,unknown,unknown,no,no,telephone,may,11,848,7,818,993,success,2,94,-36,1,5429,yes
292,64,blue-collar,married,basic.4y,unknown,no,yes,cellular,sep,17,880,5,750,734,nonexistent,1,92,-47,3,5658,no
293,53,admin.,single,unknown,unknown,yes,yes,telephone,may,25,10,6,917,536,success,1,94,-35,3,5442,no
294,38,admin.,single,unknown,no,unknown,yes,cellular,may,6,68,1,334,928,failure,-2,94,-42,1,5423,yes
295,89,blue-collar,unknown,basic.4y,yes,yes,unknown,cellular,mar,17,384,6,515,206,nonexistent,-1,92,-46,1,5313,no
296,25,blue-collar,single,unknown,no,no,no,cellular,may,13,792,7,464,517,success,0,93,-32,4,5916,no
297,28,unemployed,unknown,basic.4y,unknown,unknown,yes,telephone,mar,10,533,9,775,452,success,-3,94,-33,2,5301,yes
298,88,blue-collar,single,basic.4y,unknown,yes,unknown,cellular,may,10,849,5,694,529,nonexistent,0,92,-36,0,5059,yes
299,45,unemployed,unknown,unknown,no,yes,no,telephone,mar,20,199,9,713,396,success,-2,92,-37,4,5395,no
300,83,admin.,unknown,basic.4y,yes,yes,no,cellular,mar,30,547,2,686,371,failure,-1,92,-35,0,5408,no
301,20,admin.,unknown,unknown,unknown,yes,unknown,telephone,mar,26,212,6,630,563,nonexistent,-2,94,-47,1,5206,yes
302,62,unemployed,unknown,basic.9y,no,unknown,unknown,telephone,sep,7,474,8,811,395,success,1,92,-49,1,5526,no
303,89,blue-collar,single,basic.4y,yes,yes,yes,telephone,may,18,113,7,172,21,failure,-2,94,-44,3,5951,yes
304,92,unknown,unknown,unknown,unknown,unknown,yes,telephone,mar,15,639,6,564,617,nonexistent,2,92,-50,2,5037,yes
305,44,unknown,unknown,basic.4y,unknown,yes,no,cellular,mar,14,971,8,656,345,failure,-3,92,-50,4,5397,no
306,49,blue-collar,single,basic.9y,no,unknown,unknown,cellular,may,20,927,2,971,264,success,2,93,-48,1,5759,yes
307,96,admin.,unknown,basic.4y,no,yes,unknown,cellular,may,4,113,9,916,90,success,-1,93,-41,0,5250,no
308,73,admin.,single,basic.4y,no,yes,unknown,cellular,may,11,13,7,700,342,failure,2,92,-48,0,5542,no
309,44,unknown,unknown,basic.4y,no,no,yes,telephone,mar,6,746,2,576,668,failure,1,93,-42,4,5420,no
310,75,unknown,unknown,basic.4y,yes,yes,unknown,telephone,mar,18,797,6,761,668,nonexistent,-2,93,-47,0,5093,no
311,33,unknown,married,unknown,yes,unknown,no,cellular,mar,17,55,4,409,58,failure,0,94,-43,1,5965,yes
312,77,admin.,unknown,basic.4y,yes,no,unknown,telephone,sep,19,264,2,648,893,success,-1,94,-37,0,5672,yes
313,30,blue-collar,unknown,basic.9y,yes,yes,no,telephone,mar,5,918,1,509,140,nonexistent,2,92,-31,0,5204,no
314,18,unknown,single,basic.9y,yes,no,unknown,cellular,sep,14,403,3,292,416,success,-3,93,-46,2,5271,yes
315,92,blue-collar,single,basic.9y,no,unknown,yes,cellular,may,1,327,1,747,209,failure,-2,94,-38,4,5545,no
316,71,unknown,married,basic.9y,yes,unknown,yes,cellular,may,25,575,7,764,268,success,0,93,-45,4,5114,yes
317,91,unemployed,married,basic.4y,no,no,unknown,telephone,sep,11,181,4,361,504,success,1,94,-42,2,5077,no
318,51,unknown,married,unknown,unknown,unknown,yes,cellular,may,3,271,1,801,628,failure,-3,93,-36,0,5885,yes
319,60,unknown,married,basic.9y,yes,no,no,cellular,may,9,145,7,405,433,success,-2,92,-41,0,5198,yes
320,40,blue-collar,unknown,unknown,no,no,no,telephone,may,2,776,7,370,351,success,-3,92,-32,4,5657,no
321,29,blue-collar,single,basic.4y,unknown,yes,yes,telephone,sep,23,979,8,449,547,success,-3,92,-34,4,5813,yes
322,28,unemployed,unknown,unknown,no,unknown,unknown,telephone,may,12,548,4,108,67,success,-3,92,-43,1,5929,no
323,58,unemployed,unknown,basic.4y,unknown,unknown,yes,telephone,may,5,30,6,256,177,success,-2,94,-42,0,5426,yes
324,37,unemployed,married,basic.4y,yes,no,unknown,telephone,mar,9,574,1,606,663,failure,2,94,-38,2,5442,no
325,37,unemployed,unknown,basic.4y,unknown,yes,no,cellular,mar,5,608,9,684,539,success,1,94,-44,1,5046,yes
326,67,unemployed,unknown,unknown,unknown,unknown,yes,cellular,sep,20,207,4,294,922,failure,0,92,-44,3,5124,no
327,46,unknown,unknown,basic.9y,yes,yes,yes,telephone,mar,22,740,7,402,543,nonexistent,-2,93,-50,0,5658,yes
328,45,unknown,single,unknown,unknown,no,no,telephone,mar,11,134,6,504,231,nonexistent,-2,92,-44,4,5967,no
329,40,unknown,unknown,unknown,yes,yes,unknown,cellular,sep,18,389,4,422,532,success,-2,93,-38,4,5322,no
330,94,blue-collar,married,basic.9y,unknown,yes,yes,cellular,mar,14,87,5,345,335,failure,-1,92,-42,2,5253,yes
331,78,blue-collar,unknown,unknown,yes,no,yes,telephone,may,30,546,2,281,169,success,0,94,-34,3,5894,yes
332,20,unknown,single,unknown,yes,yes,unknown,cellular,may,15,523,7,49,11,nonexistent,-2,92,-39,0,5369,yes
333,26,blue-collar,married,basic.4y,yes,no,unknown,cellular,mar,10,592,9,265,63,nonexistent,-3,92,-36,2,5718,no
334,77,blue-collar,single,basic.4y,no,no,yes,cellular,may,26,785,8,941,267,failure,-3,92,-49,3,5512,yes
335,20,blue-collar,unknown,unknown,no,no,yes,cellular,may,10,565,6,470,101,failure,2,94,-40,3,5890,no
336,92,blue-collar,married,basic.4y,yes,unknown,yes,cellular,may,23,650,5,997,790,nonexistent,0,93,-32,0,5839,yes
337,68,blue-collar,married,basic.9y,unknown,no,no,telephone,sep,9,767,8,817,585,failure,-3,93,-37,0,5412,no
338,92,unknown,single,basic.9y,yes,unknown,unknown,cellular,sep,28,64,9,807,29,success,-2,92,-48,2,5382,yes
339,97,admin.,single,basic.9y,no,no,unknown,cellular,may,1,302,2,579,467,nonexistent,-3,94,-35,4,5475,yes
340,31,blue-collar,unknown,unknown,yes,yes,yes,telephone,may,29,317,3,107,260,success,2,94,-48,1,5790,no
341,45,blue-collar,unknown,basic.9y,unknown,yes,unknown,cellular,sep,3,338,5,433,516,failure,-2,92,-35,1,5131,yes
342,76,admin.,unknown,unknown,yes,no,unknown,telephone,sep,23,941,6,570,564,failure,0,94,-34,3,5969,no
343,62,unknown,single,basic.4y,yes,no,yes,cellular,sep,13,735,6,69,995,nonexistent,-2,92,-40,4,5103,yes
344,32,unemployed,married,basic.4y,unknown,yes,unknown,cellular,may,21,382,2,889,550,success,-3,92,-32,2,5964,no
345,65,unemployed,married,unknown,no,yes,no,cellular,sep,2,10,2,490,356,nonexistent,2,92,-41,1,5716,no
346,58,unemployed,married,basic.4y,no,yes,unknown,telephone,sep,6,378,7,813,34,nonexistent,1,92,-46,1,5912,yes
347,85,unemployed,married,unknown,yes,yes,yes,telephone,mar,23,661,5,748,894,success,-3,94,-37,2,5998,yes
348,51,unknown,single,basic.4y,yes,yes,no,cellular,mar,16,742,4,386,999,success,2,94,-49,0,5054,yes
349,89,unemployed,married,unknown,unknown,yes,no,cellular,mar,6,845,8,716,433,failure,0,94,-32,0,5384,no
350,90,blue-collar,married,basic.9y,yes,no,yes,telephone,mar,19,587,2,148,331,nonexistent,0,93,-46,2,5807,yes
351,86,unknown,married,basic.4y,no,unknown,yes,cellular,may,25,58,5,516,28,nonexistent,-2,92,-38,4,5006,yes
352,51,blue-collar,unknown,basic.4y,unknown,no,unknown,telephone,may,16,833,3,858,912,failure,1,94,-39,0,5895,no
353,72,unknown,married,basic.4y,yes,no,no,cellular,may,25,185,6,609,404,nonexistent,2,92,-43,2,5356,yes
354,58,unemployed,single,unknown,yes,yes,yes,cellular,mar,28,136,2,48,142,success,0,92,-37,1,5531,no
355,67,unknown,single,basic.4y,unknown,no,unknown,telephone,may,30,301,3,662,285,failure,2,92,-45,0,5711,no
356,86,blue-collar,single,unknown,no,unknown,unknown,cellular,mar,11,364,9,470,350,nonexistent,2,94,-33,3,5779,yes
357,74,unemployed,married,basic.4y,no,unknown,yes,cellular,may,13,319,5,467,784,failure,-3,93,-32,0,5014,no
358,68,unemployed,unknown,unknown,yes,no,unknown,telephone,sep,13,650,7,10,870,nonexistent,2,93,-33,4,5610,no
359,20,unemployed,married,basic.9y,no,no,yes,cellular,mar,27,653,7,79,831,failure,-3,94,-36,0,5030,yes
360,64,admin.,unknown,basic.4y,unknown,unknown,unknown,cellular,sep,23,645,5,247,274,failure,0,94,-43,3,5794,yes
361,69,admin.,single,unknown,unknown,no,unknown,telephone,may,8,266,1,398,360,success,2,93,-33,3,5393,yes
362,20,unknown,unknown,basic.9y,yes,unknown,unknown,telephone,may,3,917,8,310,476,success,-2,94,-47,1,5784,no
363,58,unknown,unknown,basic.9y,no,unknown,yes,telephone,sep,18,694,9,371,19,failure,2,93,-33,3,5534,yes
364,51,unemployed,unknown,unknown,unknown,yes,no,cellular,may,10,130,2,316,592,failure,2,94,-34,4,5959,no
365,55,admin.,married,basic.9y,no,no,yes,telephone,sep,11,907,4,261,515,failure,0,93,-48,0,5142,yes
366,64,admin.,married,unknown,yes,no,no,cellular,sep,26,813,1,454,883,failure,-2,92,-39,0,5227,yes
367,91,admin.,single,basic.9y,yes,no,unknown,telephone,sep,4,423,2,593,702,failure,1,94,-41,2,5036,yes
368,33,blue-collar,married,unknown,yes,unknown,unknown,telephone,mar,26,957,8,645,648,success,2,92,-45,1,5716,yes
369,51,blue-collar,single,basic.9y,no,unknown,no,cellular,may,22,707,8,113,784,success,-2,94,-39,4,5718,no
370,33,unknown,unknown,basic.9y,unknown,no,yes,cellular,may,27,101,5,844,446,success,-2,94,-37,4,5977,yes
371,37,unknown,married,basic.9y,yes,yes,unknown,telephone,mar,23,183,8,104,84,success,1,92,-40,3,5050,no
372,70,admin.,married,basic.4y,yes,yes,yes,cellular,sep,5,651,8,530,517,success,2,94,-47,3,5463,yes
373,84,admin.,unknown,unknown,unknown,no,yes,cellular,may,18,664,5,331,24,failure,0,94,-41,3,5223,yes
374,24,unemployed,unknown,unknown,no,no,no,cellular,may,29,602,4,734,989,success,-2,94,-33,2,5322,yes
375,20,unemployed,single,basic.4y,yes,no,no,telephone,sep,25,608,1,336,670,failure,-2,93,-33,2,5912,yes
376,88,unemployed,single,basic.4y,yes,unknown,unknown,telephone,may,27,597,2,133,160,success,1,94,-50,0,5326,yes
377,92,unknown,married,basic.9y,yes,yes,yes,telephone,may,23,644,4,356,933,nonexistent,-3,93,-39,1,5295,no
378,79,admin.,married,basic.9y,no,yes,unknown,cellular,sep,29,327,6,630,144,success,-1,94,-42,4,5253,yes
379,86,unemployed,married,unknown,yes,no,yes,cellular,mar,4,591,6,647,135,failure,-3,92,-49,4,5215,yes
380,54,unknown,unknown,unknown,no,yes,no,cellular,may,15,256,5,648,577,failure,-3,93,-45,1,5508,no
381,49,unemployed,unknown,basic.4y,no,unknown,yes,cellular,sep,7,597,2,775,313,success,-3,92,-42,1,5792,no
382,41,admin.,married,unknown,unknown,no,no,telephone,may,16,904,3,48,55,success,-3,93,-33,3,5201,yes
383,93,admin.,married,basic.4y,unknown,no,no,telephone,may,7,815,4,379,198,success,-1,93,-37,4,5291,no
384,42,unknown,unknown,basic.9y,no,yes,yes,telephone,mar,16,652,1,334,797,nonexistent,0,94,-46,4,5325,no
385,86,unemployed,married,basic.4y,no,no,unknown,telephone,may,15,295,5,33,856,failure,1,94,-44,1,5971,no
386,33,blue-collar,single,basic.9y,yes,no,unknown,cellular,mar,12,283,4,427,402,success,0,92,-43,0,5766,yes
387,97,unknown,single,unknown,yes,no,no,cellular,sep,23,520,1,338,750,success,1,92,-40,4,5428,no
388,93,unknown,married,basic.9y,no,yes,unknown,telephone,may,12,622,6,926,683,success,0,94,-34,4,5532,yes
389,61,admin.,married,unknown,no,no,yes,telephone,may,28,926,7,671,732,success,2,93,-50,1,5626,no
390,44,unemployed,single,basic.9y,yes,unknown,unknown,cellular,may,25,919,8,76,182,nonexistent,-2,94,-37,4,5960,yes
391,80,admin.,unknown,basic.4y,yes,no,yes,telephone,mar,4,469,3,418,867,nonexistent,-1,94,-33,3,5796,yes
392,66,admin.,single,basic.9y,unknown,yes,no,cellular,sep,14,294,5,292,708,nonexistent,-1,94,-43,3,5324,yes
393,67,admin.,married,basic.9y,yes,yes,yes,cellular,sep,26,751,6,704,596,failure,-2,93,-43,0,5389,yes
394,19,admin.,single,unknown,yes,unknown,no,cellular,sep,30,773,4,747,923,nonexistent,-1,94,-46,0,5715,yes
395,18,admin.,single,basic.4y,no,no,no,cellular,mar,16,756,8,652,606,failure,-3,94,-39,4,5552,yes
396,25,unemployed,married,basic.4y,no,no,no,cellular,sep,7,805,1,836,641,success,2,94,-34,4,5246,no
397,25,unemployed,unknown,unknown,no,no,unknown,cellular,sep,30,752,2,469,9,nonexistent,1,94,-50,4,5211,no
398,22,blue-collar,single,basic.4y,unknown,no,no,telephone,mar,23,205,2,598,555,failure,0,92,-33,4,5753,yes
399,42,unknown,married,basic.4y,yes,no,yes,cellular,mar,1,745,6,542,374,success,1,94,-48,0,5331,yes
400,84,unemployed,unknown,basic.4y,unknown,no,no,cellular,sep,7,352,7,948,458,nonexistent,0,92,-41,4,5854,yes
401,64,blue-collar,single,basic.4y,yes,yes,unknown,telephone,sep,24,638,8,471,594,nonexistent,-3,93,-40,0,5516,no
402,77,admin.,married,basic.4y,yes,yes,yes,telephone,sep,1,111,1,167,938,nonexistent,1,93,-42,4,5749,yes
403,29,unemployed,single,basic.9y,unknown,no,no,telephone,may,10,368,6,999,319,failure,-3,94,-44,3,5783,yes
404,81,admin.,married,basic.4y,no,unknown,no,telephone,may,23,632,3,17,288,nonexistent,2,92,-32,2,5674,yes
405,61,admin.,married,basic.9y,no,unknown,no,cellular,mar,28,120,7,881,596,failure,-3,92,-37,4,5668,yes
406,64,unknown,married,basic.4y,no,yes,unknown,cellular,sep,26,986,5,52,239,nonexistent,-1,92,-34,1,5654,no
407,84,blue-collar,single,unknown,unknown,unknown,no,cellular,mar,19,498,3,259,429,failure,-3,92,-44,1,5374,no
408,82,unknown,unknown,basic.9y,yes,yes,no,cellular,sep,22,794,5,83,200,nonexistent,0,93,-33,3,5283,yes
409,86,blue-collar,unknown,basic.9y,unknown,unknown,unknown,cellular,sep,29,238,3,268,96,failure,2,92,-49,4,5648,yes
410,96,unknown,married,unknown,no,yes,yes,cellular,mar,25,885,7,810,770,nonexistent,-3,94,-33,4,5350,no
411,58,blue-collar,married,basic.9y,yes,yes,no,cellular,sep,13,513,4,517,488,success,2,93,-45,0,5977,no
412,59,blue-collar,unknown,basic.4y,unknown,yes,unknown,telephone,mar,16,995,8,513,815,nonexistent,1,93,-32,3,5038,yes
413,68,unknown,single,unknown,yes,no,unknown,telephone,may,2,67,7,878,518,success,-2,93,-43,1,5848,yes
414,52,unknown,married,basic.4y,yes,no,unknown,telephone,sep,30,652,8,945,82,nonexistent,-1,92,-44,4,5977,no
415,84,unknown,single,basic.9y,no,no,yes,cellular,may,24,684,9,789,602,nonexistent,-1,93,-38,1,5050,yes
416,89,unemployed,unknown,unknown,yes,no,no,telephone,may,8,183,1,469,689,failure,-3,93,-48,1,5382,yes
